Season,Week,Celebrity,Is_Eliminated,Method,Estimated_Fan_Support_Mean,CI_Width,Entropy,Acceptance_Rate,Validation_By_Mean
2,3,Tia Carrere,False,Rank,4.675040518638574,7.0,2.0432275551942736,0.2468,True
2,3,George Hamilton,False,Rank,3.629254457050243,6.0,1.9116922927220596,0.2468,True
2,3,Lisa Rinna,False,Rank,4.072933549432739,7.0,2.02248401952225,0.2468,True
2,3,Stacy Keibler,False,Rank,5.104943273905997,7.0,2.0214598925568774,0.2468,True
2,3,Jerry Rice,False,Rank,3.6661264181523503,5.0,1.7498820291639379,0.2468,True
2,3,Giselle Fernandez,True,Rank,7.43517017828201,2.0,0.9916959634216683,0.2468,True
2,3,Master P,False,Rank,2.1916531604538085,4.0,1.4262067089320596,0.2468,True
2,3,Drew Lachey,False,Rank,5.224878444084279,7.0,2.0072174049352594,0.2468,True
2,4,Tia Carrere,False,Rank,4.104166666666667,6.0,1.924439522673965,0.168,True
2,4,George Hamilton,False,Rank,2.1232142857142855,4.0,1.4138997320417577,0.168,True
2,4,Lisa Rinna,False,Rank,3.9892857142857143,6.0,1.9297252077608256,0.168,True
2,4,Stacy Keibler,False,Rank,5.000595238095238,6.0,1.7891082868407233,0.168,True
2,4,Jerry Rice,False,Rank,2.844642857142857,5.0,1.7569999076880622,0.168,True
2,4,Master P,True,Rank,4.760119047619048,4.0,1.4696285382639307,0.168,True
2,4,Drew Lachey,False,Rank,5.1779761904761905,6.0,1.7327759303067134,0.168,True
2,5,Tia Carrere,True,Rank,4.2741764080765146,4.0,1.579851816143997,0.7528,True
2,5,George Hamilton,False,Rank,2.05154091392136,4.0,1.3827757182865357,0.7528,True
2,5,Lisa Rinna,False,Rank,3.5334750265674812,5.0,1.7591049264986238,0.7528,True
2,5,Stacy Keibler,False,Rank,4.357332624867163,5.0,1.6477304213585828,0.7528,True
2,5,Jerry Rice,False,Rank,2.288788522848034,4.0,1.4992184931929373,0.7528,True
2,5,Drew Lachey,False,Rank,4.494686503719447,5.0,1.601187309728395,0.7528,True
2,6,George Hamilton,True,Rank,3.273805992287155,3.0,1.291315421964233,0.3371,True
2,6,Lisa Rinna,False,Rank,2.616730940373776,4.0,1.486383297716102,0.3371,True
2,6,Stacy Keibler,False,Rank,3.8237911598932066,4.0,1.4183620043932632,0.3371,True
2,6,Jerry Rice,False,Rank,1.3702165529516463,2.0,0.7911391107231728,0.3371,True
2,6,Drew Lachey,False,Rank,3.9154553544942154,4.0,1.3724211264584762,0.3371,True
2,7,Lisa Rinna,True,Rank,3.343525179856115,1.0,0.643346066166921,0.3892,True
2,7,Stacy Keibler,False,Rank,2.6559609455292907,3.0,1.2569242659252102,0.3892,True
2,7,Jerry Rice,False,Rank,1.2600205549845838,2.0,0.6304998829419468,0.3892,True
2,7,Drew Lachey,False,Rank,2.7404933196300103,3.0,1.2717486558674045,0.3892,True
2,8,Stacy Keibler,False,Rank,2.2992,2.0,1.0054414666017575,1.0,True
2,8,Jerry Rice,False,Rank,1.3354,2.0,0.7324031057238825,1.0,True
2,8,Drew Lachey,False,Rank,2.3654,2.0,0.9755175889833857,1.0,True
3,1,Harry Hamlin,False,Percentage,0.10151522441063046,0.32018101047753744,,0.3246,True
3,1,Vivica A. Fox,False,Percentage,0.09662598746269502,0.33122851497529415,,0.3246,True
3,1,Monique Coleman,False,Percentage,0.09732337655235976,0.3156020588034312,,0.3246,True
3,1,Joey Lawrence,False,Percentage,0.09587175188493845,0.31554065160348077,,0.3246,True
3,1,Mario Lopez,False,Percentage,0.09613591353777122,0.3182568635347337,,0.3246,True
3,1,Emmitt Smith,False,Percentage,0.09538058776110155,0.3238247434425487,,0.3246,True
3,1,Shanna Moakler,False,Percentage,0.09796742112028468,0.3193928134285844,,0.3246,True
3,1,Willa Ford,False,Percentage,0.09551584300106505,0.3151647396075468,,0.3246,True
3,1,Sara Evans,False,Percentage,0.10230425652049582,0.3213299636578204,,0.3246,True
3,1,Jerry Springer,False,Percentage,0.10102560154726456,0.3150361847313202,,0.3246,True
3,1,Tucker Carlson,True,Percentage,0.020334036201393627,0.051363781578018554,,0.3246,True
3,2,Harry Hamlin,False,Percentage,0.11104753906635582,0.13973593616861657,,0.1188,True
3,2,Vivica A. Fox,False,Percentage,0.10276750460136413,0.1387303662712802,,0.1188,True
3,2,Monique Coleman,False,Percentage,0.101892524271368,0.14236185800619056,,0.1188,True
3,2,Joey Lawrence,False,Percentage,0.09868556664612366,0.1481693847809249,,0.1188,True
3,2,Mario Lopez,False,Percentage,0.10843117589743279,0.12946862504775697,,0.1188,True
3,2,Emmitt Smith,False,Percentage,0.10195403916382238,0.1317511756237365,,0.1188,True
3,2,Shanna Moakler,True,Percentage,0.049132353528743594,0.04945943112260051,,0.1188,True
3,2,Willa Ford,False,Percentage,0.10170258287850698,0.1327358815992058,,0.1188,True
3,2,Sara Evans,False,Percentage,0.11056372557303965,0.14112156925415859,,0.1188,True
3,2,Jerry Springer,False,Percentage,0.11382298837324346,0.1362940881684333,,0.1188,True
3,3,Harry Hamlin,True,Percentage,0.05847408474470486,0.05433741299927198,,0.1018,True
3,3,Vivica A. Fox,False,Percentage,0.11073793835044106,0.16055828124139493,,0.1018,True
3,3,Monique Coleman,False,Percentage,0.11082801376061772,0.14529719170524902,,0.1018,True
3,3,Joey Lawrence,False,Percentage,0.11446404881010637,0.1473271242816345,,0.1018,True
3,3,Mario Lopez,False,Percentage,0.12050771772781549,0.14200249629798173,,0.1018,True
3,3,Emmitt Smith,False,Percentage,0.12435349722103382,0.13820389878253847,,0.1018,True
3,3,Willa Ford,False,Percentage,0.11840261739627002,0.145769441761793,,0.1018,True
3,3,Sara Evans,False,Percentage,0.11805654596451852,0.16091608950049943,,0.1018,True
3,3,Jerry Springer,False,Percentage,0.12417553602449252,0.15012881246106144,,0.1018,True
3,4,Vivica A. Fox,True,Percentage,0.06603593010543185,0.06380647217057812,,0.1595,True
3,4,Monique Coleman,False,Percentage,0.12820226814840682,0.15626558502162446,,0.1595,True
3,4,Joey Lawrence,False,Percentage,0.1258558817189749,0.15358893476811258,,0.1595,True
3,4,Mario Lopez,False,Percentage,0.12887081837503084,0.16541446980139374,,0.1595,True
3,4,Emmitt Smith,False,Percentage,0.137775458945976,0.1559000606829774,,0.1595,True
3,4,Willa Ford,False,Percentage,0.12899796765625698,0.16176111641462737,,0.1595,True
3,4,Sara Evans,False,Percentage,0.14210173368264337,0.1482040409307013,,0.1595,True
3,4,Jerry Springer,False,Percentage,0.1421599413672793,0.1557356876293589,,0.1595,True
3,5,Monique Coleman,False,Percentage,0.14683305349523995,0.1607112343855534,,0.126,True
3,5,Joey Lawrence,False,Percentage,0.1490658163988663,0.144725432620452,,0.126,True
3,5,Mario Lopez,False,Percentage,0.14936061309528342,0.1727960643601764,,0.126,True
3,5,Emmitt Smith,False,Percentage,0.15253394112620453,0.175973610736962,,0.126,True
3,5,Willa Ford,True,Percentage,0.07648981548056664,0.06885266207378855,,0.126,True
3,5,Sara Evans,False,Percentage,0.16379380404232993,0.1645479030998745,,0.126,True
3,5,Jerry Springer,False,Percentage,0.16192295636150913,0.16454726263116326,,0.126,True
3,6,Monique Coleman,False,Percentage,0.1951020489134375,0.23455879284818876,,1.0,True
3,6,Joey Lawrence,False,Percentage,0.19605785253069385,0.23618433502663239,,1.0,True
3,6,Mario Lopez,False,Percentage,0.197470031337919,0.22951711826440785,,1.0,True
3,6,Emmitt Smith,False,Percentage,0.20117743996472018,0.23755870020438027,,1.0,True
3,6,Jerry Springer,False,Percentage,0.21019262725323043,0.24050708846096286,,1.0,True
3,7,Monique Coleman,False,Percentage,0.21077126414550798,0.1810512092303926,,0.3248,True
3,7,Joey Lawrence,False,Percentage,0.20951738338893683,0.18283215597599808,,0.3248,True
3,7,Mario Lopez,False,Percentage,0.21106149041018182,0.1859195812075851,,0.3248,True
3,7,Emmitt Smith,False,Percentage,0.21344284101381833,0.1917684089614807,,0.3248,True
3,7,Jerry Springer,True,Percentage,0.15520702104155523,0.10568451520234616,,0.3248,True
3,8,Monique Coleman,True,Percentage,0.1835577242362213,0.1177392440049592,,0.2889,True
3,8,Joey Lawrence,False,Percentage,0.27122819467882664,0.2046381742026386,,0.2889,True
3,8,Mario Lopez,False,Percentage,0.2681161169858213,0.21164014102090362,,0.2889,True
3,8,Emmitt Smith,False,Percentage,0.2770979640991314,0.21549669477453154,,0.2889,True
3,9,Joey Lawrence,False,Percentage,0.33235691240502135,0.26904573297949413,,1.0,True
3,9,Mario Lopez,False,Percentage,0.3279380204117744,0.27345942054616923,,1.0,True
3,9,Emmitt Smith,False,Percentage,0.3397050671832036,0.27662303465962856,,1.0,True
3,10,Mario Lopez,False,Percentage,0.49208095518777417,0.32576858815271736,,1.0,True
3,10,Emmitt Smith,False,Percentage,0.5079190448122253,0.3257685881527173,,1.0,True
4,1,John Ratzenberger,False,Percentage,0.09165625659521737,0.30767778990383104,,1.0,True
4,1,Ian Ziering,False,Percentage,0.09071803485653801,0.3128581435476114,,1.0,True
4,1,Clyde Drexler,False,Percentage,0.09055058247367845,0.30552076113247933,,1.0,True
4,1,Laila Ali,False,Percentage,0.09123984308791884,0.3062349875098265,,1.0,True
4,1,Apolo Anton Ohno,False,Percentage,0.09163239086125255,0.31142133690333934,,1.0,True
4,1,Shandi Finnessey,False,Percentage,0.0910345228903237,0.3106234675772408,,1.0,True
4,1,Paulina Porizkova,False,Percentage,0.09030482354066835,0.31027168626314405,,1.0,True
4,1,Heather Mills,False,Percentage,0.09108608987669725,0.31152055942283496,,1.0,True
4,1,Billy Ray Cyrus,False,Percentage,0.08989232067594086,0.3009397474192915,,1.0,True
4,1,Joey Fatone,False,Percentage,0.09128896921927554,0.30765125221160133,,1.0,True
4,1,Leeza Gibbons,False,Percentage,0.0905961659224903,0.30348481152935775,,1.0,True
4,2,John Ratzenberger,False,Percentage,0.09874418643657254,0.1306815384524162,,0.1106,True
4,2,Ian Ziering,False,Percentage,0.09581148724131637,0.12724868652576657,,0.1106,True
4,2,Clyde Drexler,False,Percentage,0.10201918841274937,0.12567637768497805,,0.1106,True
4,2,Laila Ali,False,Percentage,0.09186726481290756,0.1394913029597062,,0.1106,True
4,2,Apolo Anton Ohno,False,Percentage,0.09252617473418498,0.1406122082985059,,0.1106,True
4,2,Shandi Finnessey,False,Percentage,0.09650769465712801,0.12096797569277429,,0.1106,True
4,2,Paulina Porizkova,True,Percentage,0.042244886974299914,0.04476422026517436,,0.1106,True
4,2,Heather Mills,False,Percentage,0.09289408188803606,0.13548001373431184,,0.1106,True
4,2,Billy Ray Cyrus,False,Percentage,0.09608233728069629,0.12256334148686525,,0.1106,True
4,2,Joey Fatone,False,Percentage,0.09370748286755032,0.1370198358836151,,0.1106,True
4,2,Leeza Gibbons,False,Percentage,0.09759521469455845,0.13597202573879041,,0.1106,True
4,3,John Ratzenberger,False,Percentage,0.10907763477408117,0.13845800271877795,,0.1096,True
4,3,Ian Ziering,False,Percentage,0.10322140182433122,0.13963092313381748,,0.1096,True
4,3,Clyde Drexler,False,Percentage,0.12077535412331004,0.13165230313019952,,0.1096,True
4,3,Laila Ali,False,Percentage,0.1033663504103082,0.13349674586980037,,0.1096,True
4,3,Apolo Anton Ohno,False,Percentage,0.10221847320624547,0.13741148943048317,,0.1096,True
4,3,Shandi Finnessey,True,Percentage,0.04888988657429534,0.04939174265365719,,0.1096,True
4,3,Heather Mills,False,Percentage,0.10025204965980893,0.14023092335380627,,0.1096,True
4,3,Billy Ray Cyrus,False,Percentage,0.1070442707631342,0.1380835212999812,,0.1096,True
4,3,Joey Fatone,False,Percentage,0.10130014907483978,0.14067932899233365,,0.1096,True
4,3,Leeza Gibbons,False,Percentage,0.1038544295896462,0.13889245882665777,,0.1096,True
4,4,John Ratzenberger,False,Percentage,0.1261817415306253,0.1493080118760062,,0.2807,True
4,4,Ian Ziering,False,Percentage,0.11090748530281323,0.15873230529373697,,0.2807,True
4,4,Clyde Drexler,False,Percentage,0.13620853192743537,0.14709356237488141,,0.2807,True
4,4,Laila Ali,False,Percentage,0.11385422956969415,0.14861551084697425,,0.2807,True
4,4,Apolo Anton Ohno,False,Percentage,0.11040567538338233,0.1599139864503688,,0.2807,True
4,4,Heather Mills,False,Percentage,0.10901582888267794,0.15284835886340312,,0.2807,True
4,4,Billy Ray Cyrus,False,Percentage,0.11568596454283588,0.1492843218513685,,0.2807,True
4,4,Joey Fatone,False,Percentage,0.1090559443512085,0.1587174821120863,,0.2807,True
4,4,Leeza Gibbons,True,Percentage,0.06868459850932665,0.07012230861412559,,0.2807,True
4,5,John Ratzenberger,False,Percentage,0.14508635868472236,0.16360275764621768,,0.3212,True
4,5,Ian Ziering,False,Percentage,0.12500696299006075,0.17056545779063026,,0.3212,True
4,5,Clyde Drexler,True,Percentage,0.09736096768960309,0.08724919957493121,,0.3212,True
4,5,Laila Ali,False,Percentage,0.12555889253571126,0.16941855117217938,,0.3212,True
4,5,Apolo Anton Ohno,False,Percentage,0.12041951442614461,0.17297384308606445,,0.3212,True
4,5,Heather Mills,False,Percentage,0.125259466676753,0.15575588348554548,,0.3212,True
4,5,Billy Ray Cyrus,False,Percentage,0.1396473088802103,0.15418196921289273,,0.3212,True
4,5,Joey Fatone,False,Percentage,0.12166052811679448,0.16489272497601684,,0.3212,True
4,6,John Ratzenberger,False,Percentage,0.17459297370880594,0.16671266364909962,,0.1988,True
4,6,Ian Ziering,False,Percentage,0.15066987325439332,0.1655082023485004,,0.1988,True
4,6,Laila Ali,False,Percentage,0.14277259092429304,0.17596834120265178,,0.1988,True
4,6,Apolo Anton Ohno,False,Percentage,0.13865780212667533,0.16813975508880974,,0.1988,True
4,6,Heather Mills,True,Percentage,0.08355292371457639,0.07558539024709582,,0.1988,True
4,6,Billy Ray Cyrus,False,Percentage,0.16792702039369906,0.1745073819921714,,0.1988,True
4,6,Joey Fatone,False,Percentage,0.14182681587755677,0.16339741070949423,,0.1988,True
4,7,John Ratzenberger,True,Percentage,0.11992703016063722,0.08621107166459649,,0.1673,True
4,7,Ian Ziering,False,Percentage,0.17738903387770127,0.1807387908867996,,0.1673,True
4,7,Laila Ali,False,Percentage,0.16494810724923462,0.17596524357293875,,0.1673,True
4,7,Apolo Anton Ohno,False,Percentage,0.16550486815988705,0.16368688869190706,,0.1673,True
4,7,Billy Ray Cyrus,False,Percentage,0.20862223147780806,0.1740589489253245,,0.1673,True
4,7,Joey Fatone,False,Percentage,0.16360872907473167,0.17581100215308648,,0.1673,True
4,8,Ian Ziering,False,Percentage,0.22327258337002587,0.19396094272411252,,0.2981,True
4,8,Laila Ali,False,Percentage,0.20546681355400923,0.19857886588799736,,0.2981,True
4,8,Apolo Anton Ohno,False,Percentage,0.19940708027400791,0.19975293707016065,,0.2981,True
4,8,Billy Ray Cyrus,True,Percentage,0.17107081265772164,0.11577464051470705,,0.2981,True
4,8,Joey Fatone,False,Percentage,0.20078271014423602,0.19934398750893484,,0.2981,True
4,9,Ian Ziering,True,Percentage,0.18672783108735141,0.10919071895973517,,0.1937,True
4,9,Laila Ali,False,Percentage,0.272299992052237,0.21043854749235918,,0.1937,True
4,9,Apolo Anton Ohno,False,Percentage,0.2723449305831398,0.20671747470647087,,0.1937,True
4,9,Joey Fatone,False,Percentage,0.26862724627727297,0.20472821486844994,,0.1937,True
4,10,Laila Ali,False,Percentage,0.3358018381083064,0.278011282312581,,1.0,True
4,10,Apolo Anton Ohno,False,Percentage,0.3340329279332937,0.27210838085234335,,1.0,True
4,10,Joey Fatone,False,Percentage,0.3301652339583987,0.27499553172144287,,1.0,True
5,1,Cameron Mathison,False,Percentage,0.08813764965169005,0.28460282629824285,,0.2582,True
5,1,Jane Seymour,False,Percentage,0.08689560469644737,0.2826631680144155,,0.2582,True
5,1,Sabrina Bryan,False,Percentage,0.08520971739441736,0.28726544619576083,,0.2582,True
5,1,Jennie Garth,False,Percentage,0.08868736957650372,0.3045964685836693,,0.2582,True
5,1,Floyd Mayweather Jr. ,False,Percentage,0.09826564038927786,0.3030004609978531,,0.2582,True
5,1,Josie Maran,True,Percentage,0.014238032512139806,0.03720340618398164,,0.2582,True
5,1,Albert Reed,False,Percentage,0.08807911930007659,0.2903674599401233,,0.2582,True
5,1,Helio Castroneves,False,Percentage,0.08775430054891083,0.2957456716847189,,0.2582,True
5,1,Mel B,False,Percentage,0.0905853360492303,0.30845378838280413,,0.2582,True
5,1,Wayne Newton,False,Percentage,0.09182674616575869,0.2971167047765874,,0.2582,True
5,1,Marie Osmond,False,Percentage,0.0893566804001026,0.29398710449405896,,0.2582,True
5,1,Mark Cuban,False,Percentage,0.09096380331544501,0.2951283903162998,,0.2582,True
5,2,Cameron Mathison,False,Percentage,0.09549591341035463,0.13954245878285082,,0.0877,True
5,2,Jane Seymour,False,Percentage,0.096069437897778,0.1352486801166033,,0.0877,True
5,2,Sabrina Bryan,False,Percentage,0.08688215402463331,0.13235215978104284,,0.0877,True
5,2,Jennie Garth,False,Percentage,0.09316591203416386,0.12181739576808581,,0.0877,True
5,2,Floyd Mayweather Jr. ,False,Percentage,0.10194068741223046,0.14764440088275727,,0.0877,True
5,2,Albert Reed,True,Percentage,0.04021651416094497,0.044193417009844936,,0.0877,True
5,2,Helio Castroneves,False,Percentage,0.09030693206124404,0.14311160867286007,,0.0877,True
5,2,Mel B,False,Percentage,0.09448190912515725,0.13275441666729298,,0.0877,True
5,2,Wayne Newton,False,Percentage,0.10863510474952585,0.11703343518800288,,0.0877,True
5,2,Marie Osmond,False,Percentage,0.09225677810576083,0.13506788371901673,,0.0877,True
5,2,Mark Cuban,False,Percentage,0.1005486570182071,0.13099214372585918,,0.0877,True
5,3,Cameron Mathison,False,Percentage,0.10729754507911507,0.1392542139883004,,0.1968,True
5,3,Jane Seymour,False,Percentage,0.10306206237600964,0.1457546042379515,,0.1968,True
5,3,Sabrina Bryan,False,Percentage,0.0955070201734023,0.1455125057594739,,0.1968,True
5,3,Jennie Garth,False,Percentage,0.10138395078167312,0.14215409596418546,,0.1968,True
5,3,Floyd Mayweather Jr. ,False,Percentage,0.11131066191131092,0.14592962037664614,,0.1968,True
5,3,Helio Castroneves,False,Percentage,0.10099193606469888,0.14179806280899102,,0.1968,True
5,3,Mel B,False,Percentage,0.10100864705443985,0.14589069349014278,,0.1968,True
5,3,Wayne Newton,True,Percentage,0.06296975600335852,0.06030938520214099,,0.1968,True
5,3,Marie Osmond,False,Percentage,0.1015511003899752,0.1472576020355298,,0.1968,True
5,3,Mark Cuban,False,Percentage,0.11491732016601582,0.14838073602162133,,0.1968,True
5,4,Cameron Mathison,False,Percentage,0.1201277272322555,0.15432195805298102,,0.1526,True
5,4,Jane Seymour,False,Percentage,0.11678553003384082,0.14793402789373794,,0.1526,True
5,4,Sabrina Bryan,False,Percentage,0.10682417147529549,0.14757675480308777,,0.1526,True
5,4,Jennie Garth,False,Percentage,0.11544998811124695,0.14715399366477305,,0.1526,True
5,4,Floyd Mayweather Jr. ,True,Percentage,0.06414240414914009,0.06052184904841931,,0.1526,True
5,4,Helio Castroneves,False,Percentage,0.11390395207249414,0.14789324229400827,,0.1526,True
5,4,Mel B,False,Percentage,0.11763532298982109,0.1493774591037884,,0.1526,True
5,4,Marie Osmond,False,Percentage,0.11441548489160491,0.14436035176225448,,0.1526,True
5,4,Mark Cuban,False,Percentage,0.1307154190443011,0.14716453134283386,,0.1526,True
5,5,Cameron Mathison,False,Percentage,0.13311676534299655,0.17050879342702632,,0.1555,True
5,5,Jane Seymour,False,Percentage,0.1306583066799554,0.16254926149149834,,0.1555,True
5,5,Sabrina Bryan,False,Percentage,0.1226647950212849,0.15694014851700855,,0.1555,True
5,5,Jennie Garth,False,Percentage,0.13089113302535213,0.15695988213201095,,0.1555,True
5,5,Helio Castroneves,False,Percentage,0.1338324250046051,0.15160789847523456,,0.1555,True
5,5,Mel B,False,Percentage,0.1283700390681195,0.1636516691914514,,0.1555,True
5,5,Marie Osmond,False,Percentage,0.14034948405356149,0.15570064370155207,,0.1555,True
5,5,Mark Cuban,True,Percentage,0.08011705180412472,0.07092052272913872,,0.1555,True
5,6,Cameron Mathison,False,Percentage,0.1540775442167731,0.16608704028460836,,0.2,True
5,6,Jane Seymour,False,Percentage,0.15861560725916793,0.16053208377788525,,0.2,True
5,6,Sabrina Bryan,True,Percentage,0.08152744545592161,0.07406022407930314,,0.2,True
5,6,Jennie Garth,False,Percentage,0.14920403884158376,0.168957444029011,,0.2,True
5,6,Helio Castroneves,False,Percentage,0.15093675991947217,0.17515783871436358,,0.2,True
5,6,Mel B,False,Percentage,0.14206596064535432,0.17323621774584544,,0.2,True
5,6,Marie Osmond,False,Percentage,0.16357264366172727,0.17434164818805764,,0.2,True
5,7,Cameron Mathison,False,Percentage,0.17990708788647825,0.17517384575094383,,0.1679,True
5,7,Jane Seymour,True,Percentage,0.1080075355124242,0.08091519481167249,,0.1679,True
5,7,Jennie Garth,False,Percentage,0.1746502346679029,0.17041731283902345,,0.1679,True
5,7,Helio Castroneves,False,Percentage,0.17950055924800903,0.17477859778116514,,0.1679,True
5,7,Mel B,False,Percentage,0.17080717184561087,0.1798712940357769,,0.1679,True
5,7,Marie Osmond,False,Percentage,0.1871274108395758,0.17853391455455328,,0.1679,True
5,8,Cameron Mathison,True,Percentage,0.13647050229310967,0.09783874563541217,,0.2194,True
5,8,Jennie Garth,False,Percentage,0.21735281735403836,0.193778604446432,,0.2194,True
5,8,Helio Castroneves,False,Percentage,0.21109418542561875,0.19089794529468976,,0.2194,True
5,8,Mel B,False,Percentage,0.20535092271697247,0.1851554269437989,,0.2194,True
5,8,Marie Osmond,False,Percentage,0.22973157221026044,0.1930127618436234,,0.2194,True
5,9,Jennie Garth,True,Percentage,0.18274928091314707,0.11422519596316198,,0.2569,True
5,9,Helio Castroneves,False,Percentage,0.2649917852431122,0.19778889589142656,,0.2569,True
5,9,Mel B,False,Percentage,0.2640394135145222,0.1985459238673613,,0.2569,True
5,9,Marie Osmond,False,Percentage,0.2882195203292173,0.20596545446113002,,0.2569,True
5,10,Helio Castroneves,False,Percentage,0.3253071147184294,0.27167210034998057,,1.0,True
5,10,Mel B,False,Percentage,0.32347980703149476,0.2718392611143,,1.0,True
5,10,Marie Osmond,False,Percentage,0.351213078250076,0.2757524426701825,,1.0,True
6,1,Cristian de la Fuente,False,Percentage,0.08444993686993364,0.2872089515223693,,1.0,True
6,1,Steve Guttenberg,False,Percentage,0.08277266202676956,0.2844309835057476,,1.0,True
6,1,Priscilla Presley,False,Percentage,0.08480557760953987,0.28568743346707876,,1.0,True
6,1,Marlee Matlin,False,Percentage,0.08281141076360687,0.28373368707727653,,1.0,True
6,1,Shannon Elizabeth,False,Percentage,0.0822025650285279,0.2832087407626249,,1.0,True
6,1,Marissa Jaret Winokur,False,Percentage,0.08326546984226141,0.2840223392894533,,1.0,True
6,1,Jason Taylor,False,Percentage,0.0823057377840323,0.2825309597614211,,1.0,True
6,1,Kristi Yamaguchi,False,Percentage,0.08330849076278317,0.28273139602003217,,1.0,True
6,1,Monica Seles,False,Percentage,0.08288836475480767,0.2766684729065909,,1.0,True
6,1,Penn Jillette,False,Percentage,0.08388919904281522,0.28082933007293637,,1.0,True
6,1,Adam Carolla,False,Percentage,0.08360039526894686,0.28468681132694224,,1.0,True
6,1,Mario,False,Percentage,0.08370019024597729,0.28322076799745965,,1.0,True
6,2,Cristian de la Fuente,False,Percentage,0.0925550337188078,0.12401006463214861,,0.0922,True
6,2,Steve Guttenberg,False,Percentage,0.09894257665724125,0.11363724879642588,,0.0922,True
