Season,Week,Celebrity,Is_Eliminated,Method,Estimated_Fan_Support_Mean,CI_Width,Entropy,Acceptance_Rate,Validation_By_Mean
4,5,Apolo Anton Ohno,False,Percentage,0.13258528879064635,0.42795654099374036,,0.3703,True
4,5,Heather Mills,False,Percentage,0.13747650386959612,0.4329211425058005,,0.3703,True
4,5,Billy Ray Cyrus,False,Percentage,0.14811424262940834,0.4327525734809468,,0.3703,True
4,5,Joey Fatone,False,Percentage,0.13282192933975753,0.4177586443724142,,0.3703,True
4,6,John Ratzenberger,False,Percentage,0.18706932350266944,0.4324564141146827,,0.1663,True
4,6,Ian Ziering,False,Percentage,0.1594854603216257,0.4614040349568208,,0.1663,True
4,6,Laila Ali,False,Percentage,0.15106350050310882,0.45388948614355273,,0.1663,True
4,6,Apolo Anton Ohno,False,Percentage,0.1536861259454971,0.45443115318302546,,0.1663,True
4,6,Heather Mills,True,Percentage,0.023514618345435376,0.06928240505191666,,0.1663,True
4,6,Billy Ray Cyrus,False,Percentage,0.18015197488555076,0.46157209684786454,,0.1663,True
4,6,Joey Fatone,False,Percentage,0.14502899649611228,0.43005631077668666,,0.1663,True
4,7,John Ratzenberger,True,Percentage,0.036701461192086206,0.1005333632518873,,0.2439,True
4,7,Ian Ziering,False,Percentage,0.18612518451551932,0.5214884020454948,,0.2439,True
4,7,Laila Ali,False,Percentage,0.1861579416999696,0.5333130141642398,,0.2439,True
4,7,Apolo Anton Ohno,False,Percentage,0.18356737106715487,0.5319793364254174,,0.2439,True
4,7,Billy Ray Cyrus,False,Percentage,0.23091225143170524,0.5308764985093631,,0.2439,True
4,7,Joey Fatone,False,Percentage,0.17653579009356477,0.5271835163324086,,0.2439,True
4,8,Ian Ziering,False,Percentage,0.2501224859761567,0.6574422991820698,,0.3673,True
4,8,Laila Ali,False,Percentage,0.22913797081050263,0.6461283269947748,,0.3673,True
4,8,Apolo Anton Ohno,False,Percentage,0.22758983888840587,0.6478759435844254,,0.3673,True
4,8,Billy Ray Cyrus,True,Percentage,0.05816805737923096,0.1538881077065509,,0.3673,True
4,8,Joey Fatone,False,Percentage,0.23498164694570492,0.6483555066644958,,0.3673,True
4,9,Ian Ziering,True,Percentage,0.06442326282625452,0.18002046773928068,,0.2648,True
4,9,Laila Ali,False,Percentage,0.3044363912410371,0.6962949238753653,,0.2648,True
4,9,Apolo Anton Ohno,False,Percentage,0.31508601567986005,0.6905751375561829,,0.2648,True
4,9,Joey Fatone,False,Percentage,0.31605433025284724,0.7016997322216376,,0.2648,True
5,1,Cameron Mathison,False,Percentage,0.08722023949670724,0.2845793768598344,,0.2587,True
5,1,Jane Seymour,False,Percentage,0.08897898886051372,0.3168705668664051,,0.2587,True
5,1,Sabrina Bryan,False,Percentage,0.08567623184692735,0.29576882873745025,,0.2587,True
5,1,Jennie Garth,False,Percentage,0.08860358611821603,0.2934912705638045,,0.2587,True
5,1,Floyd Mayweather Jr. ,False,Percentage,0.09697732616934114,0.30215762898834664,,0.2587,True
5,1,Josie Maran,True,Percentage,0.014562285665736658,0.03841636330044619,,0.2587,True
5,1,Albert Reed,False,Percentage,0.09119017395355464,0.2874363598616328,,0.2587,True
5,1,Helio Castroneves,False,Percentage,0.08751487043907812,0.2988294830179971,,0.2587,True
5,1,Mel B,False,Percentage,0.08876184077889496,0.2968066522594212,,0.2587,True
5,1,Wayne Newton,False,Percentage,0.09057264867006953,0.2857898935061707,,0.2587,True
5,1,Marie Osmond,False,Percentage,0.09186267731446308,0.30090256411925703,,0.2587,True
5,1,Mark Cuban,False,Percentage,0.08807913068649724,0.2837296669455097,,0.2587,True
5,2,Cameron Mathison,False,Percentage,0.0971180060063745,0.29110939349005993,,0.0836,True
5,2,Jane Seymour,False,Percentage,0.10010018162494672,0.2968110228116725,,0.0836,True
5,2,Sabrina Bryan,False,Percentage,0.0884872212729902,0.2846186394079709,,0.0836,True
5,2,Jennie Garth,False,Percentage,0.09808430074012292,0.3108990837597057,,0.0836,True
5,2,Floyd Mayweather Jr. ,False,Percentage,0.09786126182022754,0.30450738660437326,,0.0836,True
5,2,Albert Reed,True,Percentage,0.00986696898425155,0.03179554454451638,,0.0836,True
5,2,Helio Castroneves,False,Percentage,0.08902840783469576,0.29059492718171254,,0.0836,True
5,2,Mel B,False,Percentage,0.09492507763899495,0.31633297020877826,,0.0836,True
5,2,Wayne Newton,False,Percentage,0.12417771604442762,0.2828642601371256,,0.0836,True
5,2,Marie Osmond,False,Percentage,0.09178601935628873,0.32886022737552495,,0.0836,True
5,2,Mark Cuban,False,Percentage,0.1085648386766796,0.3089835749632653,,0.0836,True
5,3,Cameron Mathison,False,Percentage,0.11413243082632869,0.35354429119211944,,0.2774,True
5,3,Jane Seymour,False,Percentage,0.10466299627357659,0.3489054187783153,,0.2774,True
5,3,Sabrina Bryan,False,Percentage,0.10799082511269474,0.34564722093949135,,0.2774,True
5,3,Jennie Garth,False,Percentage,0.10501986961237089,0.34174779671850386,,0.2774,True
5,3,Floyd Mayweather Jr. ,False,Percentage,0.11538791051762741,0.36081795211742745,,0.2774,True
5,3,Helio Castroneves,False,Percentage,0.10713940531324767,0.3469876619688795,,0.2774,True
5,3,Mel B,False,Percentage,0.10389753127622912,0.3511285491008838,,0.2774,True
5,3,Wayne Newton,True,Percentage,0.018959391311457435,0.048529814582704126,,0.2774,True
5,3,Marie Osmond,False,Percentage,0.10725772185971896,0.34607712086530323,,0.2774,True
5,3,Mark Cuban,False,Percentage,0.11555191789674836,0.36417738219786105,,0.2774,True
5,4,Cameron Mathison,False,Percentage,0.1214261962163427,0.3829374171936609,,0.1956,True
5,4,Jane Seymour,False,Percentage,0.12151391655306462,0.37152197186870983,,0.1956,True
5,4,Sabrina Bryan,False,Percentage,0.11777249385269767,0.39151243719710993,,0.1956,True
5,4,Jennie Garth,False,Percentage,0.12012451177849741,0.37520242501954215,,0.1956,True
5,4,Floyd Mayweather Jr. ,True,Percentage,0.016776392455128117,0.048739856893565234,,0.1956,True
5,4,Helio Castroneves,False,Percentage,0.120271994484378,0.3695257429363136,,0.1956,True
5,4,Mel B,False,Percentage,0.12187967247105491,0.3811811957241671,,0.1956,True
5,4,Marie Osmond,False,Percentage,0.12467112809001243,0.3954229099428503,,0.1956,True
5,4,Mark Cuban,False,Percentage,0.1355636940988243,0.37836887432835514,,0.1956,True
5,5,Cameron Mathison,False,Percentage,0.13974494989990568,0.4314439328231535,,0.2293,True
5,5,Jane Seymour,False,Percentage,0.13740021369540167,0.4132313339978484,,0.2293,True
5,5,Sabrina Bryan,False,Percentage,0.13360865401863445,0.422668550662143,,0.2293,True
5,5,Jennie Garth,False,Percentage,0.13613395969560585,0.41967549487601336,,0.2293,True
5,5,Helio Castroneves,False,Percentage,0.14305023884384271,0.41117773348324776,,0.2293,True
5,5,Mel B,False,Percentage,0.13380865161379418,0.44017047216730554,,0.2293,True
5,5,Marie Osmond,False,Percentage,0.15352439025151798,0.4393004275206194,,0.2293,True
5,5,Mark Cuban,True,Percentage,0.022728941981298104,0.06153547626263343,,0.2293,True
5,6,Cameron Mathison,False,Percentage,0.16639625828519702,0.4437829011822513,,0.1499,True
5,6,Jane Seymour,False,Percentage,0.18599826514442966,0.4667850063011655,,0.1499,True
5,6,Sabrina Bryan,True,Percentage,0.02209759696010346,0.0688780824484723,,0.1499,True
5,6,Jennie Garth,False,Percentage,0.1540151667899754,0.45393890410289633,,0.1499,True
5,6,Helio Castroneves,False,Percentage,0.1451491004715219,0.41477344463525906,,0.1499,True
5,6,Mel B,False,Percentage,0.1470556338087501,0.4630687566484083,,0.1499,True
5,6,Marie Osmond,False,Percentage,0.17928797854002276,0.44601337830700477,,0.1499,True
5,7,Cameron Mathison,False,Percentage,0.19464242288100914,0.5417089828791213,,0.2028,True
5,7,Jane Seymour,True,Percentage,0.029682925996748696,0.08592785515754761,,0.2028,True
5,7,Jennie Garth,False,Percentage,0.18938408327914777,0.505192470907425,,0.2028,True
5,7,Helio Castroneves,False,Percentage,0.19259541423406423,0.523744574920885,,0.2028,True
5,7,Mel B,False,Percentage,0.19574007150077388,0.5268628334006358,,0.2028,True
5,7,Marie Osmond,False,Percentage,0.19795508210825621,0.526635045255379,,0.2028,True
5,8,Cameron Mathison,True,Percentage,0.04170325757769083,0.12337981207295004,,0.2215,True
5,8,Jennie Garth,False,Percentage,0.2465832649508396,0.5798853919496096,,0.2215,True
5,8,Helio Castroneves,False,Percentage,0.23307882839329552,0.6077831492993824,,0.2215,True
5,8,Mel B,False,Percentage,0.22818808721920467,0.6048533805129123,,0.2215,True
5,8,Marie Osmond,False,Percentage,0.25044656185896946,0.5703396885723822,,0.2215,True
5,9,Jennie Garth,True,Percentage,0.06374200153256843,0.1780040244822212,,0.255,True
5,9,Helio Castroneves,False,Percentage,0.30234158690886237,0.6777437899075642,,0.255,True
5,9,Mel B,False,Percentage,0.307977865535469,0.6847527883925631,,0.255,True
5,9,Marie Osmond,False,Percentage,0.32593854602310024,0.684249254271745,,0.255,True
6,2,Cristian de la Fuente,False,Percentage,0.09689446686841602,0.2856897144236469,,0.0768,True
6,2,Steve Guttenberg,False,Percentage,0.11439700785275926,0.29154127876581226,,0.0768,True
6,2,Priscilla Presley,False,Percentage,0.09309109476450873,0.28175503440733707,,0.0768,True
6,2,Marlee Matlin,False,Percentage,0.09146294314226422,0.295976843825968,,0.0768,True
6,2,Shannon Elizabeth,False,Percentage,0.09069772649841533,0.31880604804140494,,0.0768,True
6,2,Marissa Jaret Winokur,False,Percentage,0.09593122373404972,0.31958307378007506,,0.0768,True
6,2,Jason Taylor,False,Percentage,0.09363053048439508,0.3079301731502263,,0.0768,True
6,2,Kristi Yamaguchi,False,Percentage,0.0933370622692954,0.3100663134960986,,0.0768,True
6,2,Monica Seles,True,Percentage,0.01866804820133015,0.04878930507859151,,0.0768,True
6,2,Penn Jillette,True,Percentage,0.01591636559257623,0.03817025494660612,,0.0768,True
6,2,Adam Carolla,False,Percentage,0.10385852415254504,0.29771554105747866,,0.0768,True
6,2,Mario,False,Percentage,0.09211500643944483,0.32528643209811464,,0.0768,True
6,3,Cristian de la Fuente,False,Percentage,0.10404071740023633,0.3381901638128998,,0.1425,True
6,3,Steve Guttenberg,True,Percentage,0.012844491057858676,0.03717738472156299,,0.1425,True
6,3,Priscilla Presley,False,Percentage,0.10427166779635864,0.3433994003430187,,0.1425,True
6,3,Marlee Matlin,False,Percentage,0.11734203554662762,0.33183403770834446,,0.1425,True
6,3,Shannon Elizabeth,False,Percentage,0.10527767412156681,0.33443838703299184,,0.1425,True
6,3,Marissa Jaret Winokur,False,Percentage,0.12115328586688032,0.3341971834791873,,0.1425,True
6,3,Jason Taylor,False,Percentage,0.10312685919201225,0.33965800485654696,,0.1425,True
6,3,Kristi Yamaguchi,False,Percentage,0.09987435825589278,0.3218546151097098,,0.1425,True
6,3,Adam Carolla,False,Percentage,0.11572638570692863,0.3512030918617153,,0.1425,True
6,3,Mario,False,Percentage,0.11634252505563762,0.34520329334250405,,0.1425,True
6,4,Cristian de la Fuente,False,Percentage,0.12082999956603316,0.37280344037525304,,0.2898,True
6,4,Priscilla Presley,False,Percentage,0.13057558934081406,0.40515714152744114,,0.2898,True
6,4,Marlee Matlin,False,Percentage,0.12364741416415245,0.39458018968208386,,0.2898,True
6,4,Shannon Elizabeth,False,Percentage,0.12075940675004072,0.38004472233445913,,0.2898,True
6,4,Marissa Jaret Winokur,False,Percentage,0.11939657029140686,0.3891920051208438,,0.2898,True
6,4,Jason Taylor,False,Percentage,0.12047159262958278,0.3965623015746052,,0.2898,True
6,4,Kristi Yamaguchi,False,Percentage,0.12036943798413481,0.37964422276580606,,0.2898,True
6,4,Adam Carolla,True,Percentage,0.022248114671754794,0.05740535980288236,,0.2898,True
6,4,Mario,False,Percentage,0.1217018746020802,0.3838079553433916,,0.2898,True
6,5,Cristian de la Fuente,False,Percentage,0.14656817000133973,0.43190434611346873,,0.2207,True
6,5,Priscilla Presley,True,Percentage,0.02157014185398052,0.06092934050005252,,0.2207,True
6,5,Marlee Matlin,False,Percentage,0.1435994169748396,0.4161744795119804,,0.2207,True
6,5,Shannon Elizabeth,False,Percentage,0.1404930062758601,0.42448205391705807,,0.2207,True
6,5,Marissa Jaret Winokur,False,Percentage,0.14099469382923904,0.4106584567270284,,0.2207,True
6,5,Jason Taylor,False,Percentage,0.13576413935414583,0.4153261230339715,,0.2207,True
6,5,Kristi Yamaguchi,False,Percentage,0.1319561946343205,0.4136935072911916,,0.2207,True
6,5,Mario,False,Percentage,0.13905423707627576,0.432385376720277,,0.2207,True
6,6,Cristian de la Fuente,False,Percentage,0.16168253280446787,0.47253945691102206,,0.2754,True
6,6,Marlee Matlin,True,Percentage,0.02947648062063977,0.08071897303885515,,0.2754,True
6,6,Shannon Elizabeth,False,Percentage,0.1677558260179231,0.4853940204778954,,0.2754,True
6,6,Marissa Jaret Winokur,False,Percentage,0.15692551286683076,0.4652162291494847,,0.2754,True
6,6,Jason Taylor,False,Percentage,0.16900042680081037,0.4756412553364353,,0.2754,True
6,6,Kristi Yamaguchi,False,Percentage,0.1546657435974681,0.48446598744739866,,0.2754,True
6,6,Mario,False,Percentage,0.16049347729186086,0.4815528138811155,,0.2754,True
6,7,Cristian de la Fuente,False,Percentage,0.20929820382643935,0.519942850228233,,0.1712,True
6,7,Shannon Elizabeth,True,Percentage,0.029292878198075918,0.09028945881272693,,0.1712,True
6,7,Marissa Jaret Winokur,False,Percentage,0.19023654977924562,0.5226215021712708,,0.1712,True
6,7,Jason Taylor,False,Percentage,0.18424517075410526,0.5042210473522043,,0.1712,True
6,7,Kristi Yamaguchi,False,Percentage,0.18502168786616108,0.5148061980000342,,0.1712,True
6,7,Mario,False,Percentage,0.2019055095759728,0.5158775791496936,,0.1712,True
