Season,Week,Celebrity,Is_Eliminated,Method,Estimated_Fan_Support_Mean,CI_Width,Entropy,Acceptance_Rate,Validation_By_Mean
3,8,Monique Coleman,True,Percentage,0.18835396978506136,0.11125136036391367,,0.2843,True
3,8,Joey Lawrence,False,Percentage,0.2728528388081631,0.19341801307014755,,0.2843,True
3,8,Mario Lopez,False,Percentage,0.26412573735710493,0.1932215881754155,,0.2843,True
3,8,Emmitt Smith,False,Percentage,0.2746674540496696,0.19544652616459857,,0.2843,True
3,9,Joey Lawrence,False,Percentage,0.33615171510425346,0.2512132336481747,,1.0,True
3,9,Mario Lopez,False,Percentage,0.3267449694380557,0.252233192086941,,1.0,True
3,9,Emmitt Smith,False,Percentage,0.337103315457688,0.25393184811828506,,1.0,True
3,10,Mario Lopez,False,Percentage,0.4943814015337685,0.2991944593087822,,1.0,True
3,10,Emmitt Smith,False,Percentage,0.5056185984662314,0.2991944593087821,,1.0,True
4,1,John Ratzenberger,False,Percentage,0.09116468619196738,0.3092582212835167,,1.0,True
4,1,Ian Ziering,False,Percentage,0.0906169106765353,0.3039749393998709,,1.0,True
4,1,Clyde Drexler,False,Percentage,0.09062519152462115,0.30875991827888394,,1.0,True
4,1,Laila Ali,False,Percentage,0.09190358070886136,0.31057238986376495,,1.0,True
4,1,Apolo Anton Ohno,False,Percentage,0.08985695930986363,0.3049559231530565,,1.0,True
4,1,Shandi Finnessey,False,Percentage,0.09225470822121133,0.31248196028410574,,1.0,True
4,1,Paulina Porizkova,False,Percentage,0.09039952078335832,0.30299402161728617,,1.0,True
4,1,Heather Mills,False,Percentage,0.09064889142057082,0.3090033974575372,,1.0,True
4,1,Billy Ray Cyrus,False,Percentage,0.09108831626397645,0.3056526856332143,,1.0,True
4,1,Joey Fatone,False,Percentage,0.09132509113227005,0.3135312081676538,,1.0,True
4,1,Leeza Gibbons,False,Percentage,0.09011614376676437,0.3006509627283954,,1.0,True
4,2,John Ratzenberger,False,Percentage,0.09642434685253626,0.1176988120784784,,0.1137,True
4,2,Ian Ziering,False,Percentage,0.09611958254229437,0.13011641783044278,,0.1137,True
4,2,Clyde Drexler,False,Percentage,0.10123746516376217,0.11313613054114384,,0.1137,True
4,2,Laila Ali,False,Percentage,0.09326256548143709,0.1321527442618447,,0.1137,True
4,2,Apolo Anton Ohno,False,Percentage,0.09176077890039261,0.1359713917952014,,0.1137,True
4,2,Shandi Finnessey,False,Percentage,0.09792780971929402,0.116973601318832,,0.1137,True
4,2,Paulina Porizkova,True,Percentage,0.04613691556032183,0.044816593332887386,,0.1137,True
4,2,Heather Mills,False,Percentage,0.09407954824233046,0.12277701695584609,,0.1137,True
4,2,Billy Ray Cyrus,False,Percentage,0.09587267529405084,0.11839543410208231,,0.1137,True
4,2,Joey Fatone,False,Percentage,0.0919360658575684,0.12275024500147813,,0.1137,True
4,2,Leeza Gibbons,False,Percentage,0.09524224638601189,0.12364354779001052,,0.1137,True
4,3,John Ratzenberger,False,Percentage,0.10828728789054098,0.12736536055810388,,0.0998,True
4,3,Ian Ziering,False,Percentage,0.10388907948757448,0.13236454981687773,,0.0998,True
4,3,Clyde Drexler,False,Percentage,0.12072125518205977,0.11960213056416755,,0.0998,True
4,3,Laila Ali,False,Percentage,0.10527754561834896,0.12426301050997575,,0.0998,True
4,3,Apolo Anton Ohno,False,Percentage,0.10004206459898184,0.12787476159222752,,0.0998,True
4,3,Shandi Finnessey,True,Percentage,0.0526758566189614,0.04614489500784713,,0.0998,True
4,3,Heather Mills,False,Percentage,0.10034819369775753,0.1269121918528804,,0.0998,True
4,3,Billy Ray Cyrus,False,Percentage,0.10529348301295025,0.12082237868965691,,0.0998,True
4,3,Joey Fatone,False,Percentage,0.10048342211210175,0.13295407526496728,,0.0998,True
4,3,Leeza Gibbons,False,Percentage,0.1029818117807233,0.13575470995930677,,0.0998,True
4,4,John Ratzenberger,False,Percentage,0.12590149610078624,0.1358785820330195,,0.2986,True
4,4,Ian Ziering,False,Percentage,0.11155549405241666,0.1430658892815995,,0.2986,True
4,4,Clyde Drexler,False,Percentage,0.1366221585684052,0.14118945983938436,,0.2986,True
4,4,Laila Ali,False,Percentage,0.11480258485876567,0.13809556282930724,,0.2986,True
4,4,Apolo Anton Ohno,False,Percentage,0.10819673701760014,0.14214294087299226,,0.2986,True
4,4,Heather Mills,False,Percentage,0.10929328159022121,0.1393115403000111,,0.2986,True
4,4,Billy Ray Cyrus,False,Percentage,0.11516848760127958,0.13958842326378562,,0.2986,True
4,4,Joey Fatone,False,Percentage,0.10701984474360535,0.14671669422412748,,0.2986,True
4,4,Leeza Gibbons,True,Percentage,0.07143991546692,0.0672805974660787,,0.2986,True
4,5,John Ratzenberger,False,Percentage,0.14508637225201118,0.154230059913316,,0.3257,True
4,5,Ian Ziering,False,Percentage,0.1243710820943038,0.15122177220769886,,0.3257,True
4,5,Clyde Drexler,True,Percentage,0.10220325556241686,0.08458269215630063,,0.3257,True
4,5,Laila Ali,False,Percentage,0.1253490982337757,0.15830452456095975,,0.3257,True
4,5,Apolo Anton Ohno,False,Percentage,0.1186201899252508,0.15737510636457958,,0.3257,True
4,5,Heather Mills,False,Percentage,0.1257335662537201,0.1429533848823334,,0.3257,True
4,5,Billy Ray Cyrus,False,Percentage,0.13802132493559152,0.1410865606461006,,0.3257,True
4,5,Joey Fatone,False,Percentage,0.12061511074292988,0.1555751246221791,,0.3257,True
4,6,John Ratzenberger,False,Percentage,0.17483660514269314,0.15627987735609286,,0.1951,True
4,6,Ian Ziering,False,Percentage,0.14936281506706972,0.15163006042355254,,0.1951,True
4,6,Laila Ali,False,Percentage,0.1433965153624737,0.16111385997795508,,0.1951,True
4,6,Apolo Anton Ohno,False,Percentage,0.13810685991125518,0.1506372634020947,,0.1951,True
4,6,Heather Mills,True,Percentage,0.08835190286387958,0.07280694367338938,,0.1951,True
4,6,Billy Ray Cyrus,False,Percentage,0.16540229041218554,0.1516144243981623,,0.1951,True
4,6,Joey Fatone,False,Percentage,0.14054301124044294,0.15267637536646544,,0.1951,True
4,7,John Ratzenberger,True,Percentage,0.12464069893372383,0.08244851300488745,,0.1596,True
4,7,Ian Ziering,False,Percentage,0.1743453568197698,0.16917832898336602,,0.1596,True
4,7,Laila Ali,False,Percentage,0.16538024137211982,0.16517859201193064,,0.1596,True
4,7,Apolo Anton Ohno,False,Percentage,0.1642190662638058,0.15437888024312518,,0.1596,True
4,7,Billy Ray Cyrus,False,Percentage,0.2074624363143034,0.16127298942130142,,0.1596,True
4,7,Joey Fatone,False,Percentage,0.16395220029627725,0.16798254997009454,,0.1596,True
4,8,Ian Ziering,False,Percentage,0.21919283916352753,0.17828041265092598,,0.2955,True
4,8,Laila Ali,False,Percentage,0.20475205113364003,0.1808702812851,,0.2955,True
4,8,Apolo Anton Ohno,False,Percentage,0.19937088225805283,0.19415043366950419,,0.2955,True
4,8,Billy Ray Cyrus,True,Percentage,0.17584049729790643,0.10379539534486856,,0.2955,True
4,8,Joey Fatone,False,Percentage,0.20084373014687268,0.18385562054966634,,0.2955,True
4,9,Ian Ziering,True,Percentage,0.19160739285023362,0.11002360272688957,,0.2051,True
4,9,Laila Ali,False,Percentage,0.2692373241801358,0.18286828856103085,,0.2051,True
4,9,Apolo Anton Ohno,False,Percentage,0.26968142942431395,0.19017839799956165,,0.2051,True
4,9,Joey Fatone,False,Percentage,0.2694738535453164,0.1864816905437847,,0.2051,True
4,10,Laila Ali,False,Percentage,0.33347035156554783,0.25270566272869877,,1.0,True
4,10,Apolo Anton Ohno,False,Percentage,0.3335097527304613,0.2564089074567184,,1.0,True
4,10,Joey Fatone,False,Percentage,0.3330198957039924,0.2559232637822998,,1.0,True
5,1,Cameron Mathison,False,Percentage,0.0893078321549625,0.2973832567502309,,0.269,True
5,1,Jane Seymour,False,Percentage,0.08987264073112036,0.30284895532060796,,0.269,True
5,1,Sabrina Bryan,False,Percentage,0.08602791941809869,0.2995072677975625,,0.269,True
5,1,Jennie Garth,False,Percentage,0.08536796531725152,0.27376743303150886,,0.269,True
5,1,Floyd Mayweather Jr. ,False,Percentage,0.09511472614771135,0.2995558079839201,,0.269,True
5,1,Josie Maran,True,Percentage,0.014363413516665223,0.03849996624785081,,0.269,True
5,1,Albert Reed,False,Percentage,0.08806385339284617,0.27819652799206285,,0.269,True
5,1,Helio Castroneves,False,Percentage,0.08728237345916749,0.2827078600779464,,0.269,True
5,1,Mel B,False,Percentage,0.09257290616870285,0.30537162262866185,,0.269,True
5,1,Wayne Newton,False,Percentage,0.0897562047308439,0.29067223738111503,,0.269,True
5,1,Marie Osmond,False,Percentage,0.09151931330437915,0.29997877339290785,,0.269,True
5,1,Mark Cuban,False,Percentage,0.09075085165825118,0.28318463645936404,,0.269,True
5,2,Cameron Mathison,False,Percentage,0.09635736892047769,0.12944641454901956,,0.09,True
5,2,Jane Seymour,False,Percentage,0.09506573285581191,0.12075568450955693,,0.09,True
5,2,Sabrina Bryan,False,Percentage,0.08927527530403072,0.11876354875884222,,0.09,True
5,2,Jennie Garth,False,Percentage,0.09193300151921215,0.10915643700224908,,0.09,True
5,2,Floyd Mayweather Jr. ,False,Percentage,0.09941163317445746,0.13731942525268917,,0.09,True
5,2,Albert Reed,True,Percentage,0.04308412407841284,0.04348576208566886,,0.09,True
5,2,Helio Castroneves,False,Percentage,0.08809199625263782,0.12775731566458248,,0.09,True
5,2,Mel B,False,Percentage,0.09529268429131171,0.12493600411932129,,0.09,True
5,2,Wayne Newton,False,Percentage,0.10629905163153998,0.10685830623010692,,0.09,True
5,2,Marie Osmond,False,Percentage,0.09377569886757248,0.12815684859068893,,0.09,True
5,2,Mark Cuban,False,Percentage,0.10141343310453509,0.11860583231107827,,0.09,True
5,3,Cameron Mathison,False,Percentage,0.10846749810165188,0.13873937947332193,,0.2271,True
5,3,Jane Seymour,False,Percentage,0.1031918768605016,0.14392375924612277,,0.2271,True
5,3,Sabrina Bryan,False,Percentage,0.09727021465808341,0.13225310413396524,,0.2271,True
5,3,Jennie Garth,False,Percentage,0.09851909048214715,0.12888744026910848,,0.2271,True
5,3,Floyd Mayweather Jr. ,False,Percentage,0.110104698936501,0.13075224949572012,,0.2271,True
5,3,Helio Castroneves,False,Percentage,0.09854930110463947,0.12975786881397058,,0.2271,True
5,3,Mel B,False,Percentage,0.10263666544602278,0.14227857648931397,,0.2271,True
5,3,Wayne Newton,True,Percentage,0.06607038593429722,0.05819641886574808,,0.2271,True
5,3,Marie Osmond,False,Percentage,0.10101719103394104,0.1370373620730886,,0.2271,True
5,3,Mark Cuban,False,Percentage,0.11417307744221449,0.13367301994105668,,0.2271,True
5,4,Cameron Mathison,False,Percentage,0.11942490656842553,0.1437495408950526,,0.162,True
5,4,Jane Seymour,False,Percentage,0.11715037738066217,0.14369610863923396,,0.162,True
5,4,Sabrina Bryan,False,Percentage,0.10894174541741977,0.14116753422453515,,0.162,True
5,4,Jennie Garth,False,Percentage,0.1120239922071318,0.13799465315510315,,0.162,True
5,4,Floyd Mayweather Jr. ,True,Percentage,0.06709380954367299,0.058937462668151454,,0.162,True
5,4,Helio Castroneves,False,Percentage,0.11355087470314854,0.13532750359346524,,0.162,True
5,4,Mel B,False,Percentage,0.11742042840561302,0.1395350665691776,,0.162,True
5,4,Marie Osmond,False,Percentage,0.11489756611185983,0.134752976835474,,0.162,True
5,4,Mark Cuban,False,Percentage,0.12949629966206588,0.1384609021736442,,0.162,True
5,5,Cameron Mathison,False,Percentage,0.13196385059643362,0.15079653278805027,,0.1671,True
5,5,Jane Seymour,False,Percentage,0.13009235976534306,0.14998626943031998,,0.1671,True
5,5,Sabrina Bryan,False,Percentage,0.12237656829027826,0.1447275597575401,,0.1671,True
5,5,Jennie Garth,False,Percentage,0.12894261722402367,0.14190675881416404,,0.1671,True
5,5,Helio Castroneves,False,Percentage,0.13353325516156925,0.14284910310360072,,0.1671,True
5,5,Mel B,False,Percentage,0.13004580701124055,0.1503539838949004,,0.1671,True
5,5,Marie Osmond,False,Percentage,0.13941551358825735,0.1392937567187803,,0.1671,True
5,5,Mark Cuban,True,Percentage,0.08363002836285373,0.067134340622096,,0.1671,True
5,6,Cameron Mathison,False,Percentage,0.15307749535642512,0.1506134508321091,,0.1994,True
5,6,Jane Seymour,False,Percentage,0.15880917391099905,0.14716422142427127,,0.1994,True
5,6,Sabrina Bryan,True,Percentage,0.084608805940138,0.06937961938978726,,0.1994,True
5,6,Jennie Garth,False,Percentage,0.14637763052196848,0.15799583983787208,,0.1994,True
5,6,Helio Castroneves,False,Percentage,0.1494880096489937,0.1672228247429235,,0.1994,True
5,6,Mel B,False,Percentage,0.14585031803572063,0.16371212785602052,,0.1994,True
5,6,Marie Osmond,False,Percentage,0.16178856658575502,0.15489589427620473,,0.1994,True
5,7,Cameron Mathison,False,Percentage,0.17822329684370533,0.16407350893155787,,0.1681,True
5,7,Jane Seymour,True,Percentage,0.11240083561457133,0.07951902314394832,,0.1681,True
5,7,Jennie Garth,False,Percentage,0.173209343768287,0.1586512637556406,,0.1681,True
5,7,Helio Castroneves,False,Percentage,0.17683847072969575,0.15550250574730323,,0.1681,True
5,7,Mel B,False,Percentage,0.17378400870080096,0.1677034779330753,,0.1681,True
5,7,Marie Osmond,False,Percentage,0.18554404434293956,0.16321978599586728,,0.1681,True
5,8,Cameron Mathison,True,Percentage,0.1408876140430216,0.09094337188589213,,0.2257,True
5,8,Jennie Garth,False,Percentage,0.21613617408491062,0.16899913382155757,,0.2257,True
5,8,Helio Castroneves,False,Percentage,0.20812456848493086,0.17451654335857286,,0.2257,True
5,8,Mel B,False,Percentage,0.20803700643007958,0.17655047987194425,,0.2257,True
5,8,Marie Osmond,False,Percentage,0.22681463695705723,0.17540757253955408,,0.2257,True
5,9,Jennie Garth,True,Percentage,0.1869190114117691,0.11021660217277171,,0.2572,True
5,9,Helio Castroneves,False,Percentage,0.26312419279373295,0.17733933617322786,,0.2572,True
5,9,Mel B,False,Percentage,0.26593005667405883,0.18299147785341505,,0.2572,True
5,9,Marie Osmond,False,Percentage,0.28402673912043896,0.1808647565205087,,0.2572,True
5,10,Helio Castroneves,False,Percentage,0.3247022397893095,0.24910794622575558,,1.0,True
5,10,Mel B,False,Percentage,0.32747940802304254,0.24862596578496582,,1.0,True
5,10,Marie Osmond,False,Percentage,0.3478183521876476,0.25350089378536744,,1.0,True
6,1,Cristian de la Fuente,False,Percentage,0.08359280572614144,0.28302650188496165,,1.0,True
6,1,Steve Guttenberg,False,Percentage,0.08306064987981694,0.2791951402110547,,1.0,True
6,1,Priscilla Presley,False,Percentage,0.08394099334344392,0.280159469441523,,1.0,True
6,1,Marlee Matlin,False,Percentage,0.08322057207461882,0.28562844171582363,,1.0,True
6,1,Shannon Elizabeth,False,Percentage,0.08265301190867252,0.2791792553657221,,1.0,True
6,1,Marissa Jaret Winokur,False,Percentage,0.08317973479343582,0.28422711017721286,,1.0,True
6,1,Jason Taylor,False,Percentage,0.08287698210517698,0.27800097150091985,,1.0,True
6,1,Kristi Yamaguchi,False,Percentage,0.08427202267808136,0.27921178959254994,,1.0,True
6,1,Monica Seles,False,Percentage,0.0827227738496971,0.28451838268575846,,1.0,True
6,1,Penn Jillette,False,Percentage,0.08291868765161353,0.279843401561367,,1.0,True
6,1,Adam Carolla,False,Percentage,0.08450514896595106,0.2857860382707274,,1.0,True
6,1,Mario,False,Percentage,0.08305661702335035,0.2882233275259681,,1.0,True
6,2,Cristian de la Fuente,False,Percentage,0.09053181985996754,0.11031023694698154,,0.0921,True
6,2,Steve Guttenberg,False,Percentage,0.09845054077250269,0.1056218516684191,,0.0921,True
6,2,Priscilla Presley,False,Percentage,0.09169150725673308,0.12390776220551439,,0.0921,True
